19935	679
19969	680
19972	681
19974	682
20034	683
20060	684
20115	685
20119	686
20126	687
20149	688
20172	689
20180	690
20201	691
20245	692
20250	693
20265	694
20288	695
20336	696
20347	697
20350	698
20352	699
20361	700
20401	701
20428	702
20448	703
20449	704
20458	705
20462	706
20561	707
20568	708
20640	709
20646	710
20664	711
20680	712
20700	713
20703	714
20706	715
20751	716
20794	717
20799	718
20961	719
20971	720
20982	721
20983	722
21011	723
21014	724
21031	725
21045	726
21049	727
21069	728
21083	729
21084	730
21112	731
21116	732
21194	733
21202	734
21229	735
21252	736
21364	737
21370	738
21388	739
21404	740
21418	741
21484	742
21495	743
21540	744
21575	745
21576	746
21593	747
21617	748
21684	749
21692	750
21750	751
21791	752
21800	753
21801	754
21912	755
21918	756
21937	757
21949	758
21952	759
21960	760
21976	761
22015	762
22019	763
22022	764
22062	765
22074	766
22082	767
22089	768
22162	769
22177	770
22200	771
22220	772
22243	773
22317	774
22329	775
22347	776
22365	777
22396	778
22439	779
22463	780
22464	781
22503	782
22521	783
22532	784
22547	785
22563	786
22617	787
22625	788
22747	789
22755	790
22773	791
22775	792
22813	793
22818	794
22826	795
22830	796
22857	797
22885	798
22912	799
22917	800
22922	801
22988	802
23002	803
23038	804
23070	805
23238	806
23288	807
23296	808
23306	809
23364	810
23392	811
23498	812
23504	813
23511	814
23518	815
23529	816
23559	817
23571	818
23576	819
23582	820
23603	821
23624	822
23637	823
23645	824
23650	825
23653	826
23661	827
23768	828
23771	829
23816	830
23835	831
23847	832
23852	833
23871	834
23872	835
23902	836
23932	837
23953	838
23965	839
24020	840
24044	841
24088	842
24090	843
24100	844
24115	845
24172	846
24183	847
24186	848
24191	849
24194	850
24204	851
24261	852
24267	853
24325	854
24379	855
24391	856
24433	857
24493	858
24525	859
24527	860
24531	861
24558	862
24585	863
24624	864
24641	865
24664	866
24689	867
24697	868
24699	869
24751	870
24768	871
24773	872
24778	873
24835	874
24846	875
24878	876
24921	877
24933	878
24960	879
25012	880
25103	881
25109	882
25178	883
25216	884
25217	885
25221	886
25225	887
25253	888
25280	889
25298	890
25351	891
25371	892
25403	893
25405	894
25409	895
25410	896
25417	897
25436	898
25533	899
25561	900
25582	901
25583	902
25601	903
25604	904
25636	905
25673	906
25700	907
25722	908
25804	909
25827	910
25850	911
25856	912
25890	913
25893	914
25966	915
25978	916
25981	917
26030	918
26053	919
26057	920
26070	921
26145	922
26153	923
26196	924
26206	925
26240	926
26256	927
26284	928
26371	929
26388	930
26412	931
26435	932
26473	933
26487	934
26501	935
26509	936
26516	937
26517	938
26521	939
26535	940
26544	941
26553	942
26583	943
26588	944
26593	945
26602	946
26611	947
26615	948
26620	949
26621	950
26624	951
26628	952
26713	953
26752	954
26756	955
26774	956
26806	957
26883	958
26969	959
27006	960
27135	961
27157	962
27169	963
27228	964
27237	965
27272	966
27313	967
27345	968
27363	969
27383	970
27462	971
27472	972
27483	973
27531	974
27538	975
27573	976
27600	977
27617	978
27647	979
27740	980
27788	981
27812	982
27813	983
27838	984
27875	985
27888	986
27947	987
27953	988
27973	989
28072	990
28076	991
28081	992
28139	993
28144	994
28150	995
28177	996
28181	997
28203	998
28204	999
28205	1000
28254	1001
28255	1002
28257	1003
28262	1004
28269	1005
28360	1006
28451	1007
28477	1008
28481	1009
28492	1010
28495	1011
28525	1012
28539	1013
28591	1014
28592	1015
28594	1016
28603	1017
28612	1018
28619	1019
28632	1020
28634	1021
28636	1022
28647	1023
28666	1024
28667	1025
28700	1026
28735	1027
28753	1028
28776	1029
28782	1030
28800	1031
28804	1032
28820	1033
28830	1034
28846	1035
28900	1036
28938	1037
28945	1038
28953	1039
28957	1040
28971	1041
29000	1042
29070	1043
29094	1044
29101	1045
29149	1046
29209	1047
29228	1048
29257	1049
29259	1050
29306	1051
29396	1052
29408	1053
29413	1054
29419	1055
29486	1056
29497	1057
29526	1058
29527	1059
29568	1060
29594	1061
29690	1062
29702	1063
29805	1064
29835	1065
29855	1066
29859	1067
29888	1068
29907	1069
29974	1070
29975	1071
30022	1072
30029	1073
30035	1074
30052	1075
30081	1076
30119	1077
30125	1078
30145	1079
30154	1080
30164	1081
30228	1082
30245	1083
30261	1084
30273	1085
30276	1086
30316	1087
30321	1088
30323	1089
30402	1090
30406	1091
30410	1092
30426	1093
30445	1094
30447	1095
30461	1096
30471	1097
30486	1098
30487	1099
30493	1100
30499	1101
30511	1102
30533	1103
30554	1104
30560	1105
30607	1106
30658	1107
30711	1108
30712	1109
30716	1110
30735	1111
30750	1112
30771	1113
30787	1114
30795	1115
30806	1116
30814	1117
30824	1118
30887	1119
30889	1120
30898	1121
30906	1122
30964	1123
30968	1124
30971	1125
30972	1126
30979	1127
30994	1128
31006	1129
31008	1130
31010	1131
31042	1132
31050	1133
31053	1134
31080	1135
31082	1136
31094	1137
31103	1138
31106	1139
31140	1140
31144	1141
31199	1142
31226	1143
31250	1144
31256	1145
31278	1146
31299	1147
31315	1148
31386	1149
31391	1150
31392	1151
31393	1152
31400	1153
31404	1154
31436	1155
31466	1156
31468	1157
31515	1158
31529	1159
31551	1160
31556	1161
31594	1162
31609	1163
31628	1164
31652	1165
31712	1166
31740	1167
31768	1168
31778	1169
31816	1170
31826	1171
31846	1172
31860	1173
31900	1174
31919	1175
31929	1176
31948	1177
31950	1178
31983	1179
32005	1180
32028	1181
32039	1182
32049	1183
32097	1184
32106	1185
32159	1186
32188	1187
32196	1188
32197	1189
32211	1190
32250	1191
32275	1192
32329	1193
32362	1194
32430	1195
32440	1196
32467	1197
32516	1198
32530	1199
32561	1200
32569	1201
32575	1202
32627	1203
32653	1204
32721	1205
32764	1206
32773	1207
32798	1208
32802	1209
32848	1210
32861	1211
32937	1212
32944	1213
32963	1214
32964	1215
33004	1216
33026	1217
33124	1218
33145	1219
33153	1220
33203	1221
33270	1222
33307	1223
33319	1224
33336	1225
33386	1226
33431	1227
33458	1228
33459	1229
33461	1230
33474	1231
33529	1232
33567	1233
33590	1234
33614	1235
33796	1236
33816	1237
33818	1238
33826	1239
33854	1240
33862	1241
33865	1242
33876	1243
33888	1244
33933	1245
33958	1246
33974	1247
33999	1248
34018	1249
34087	1250
34115	1251
34205	1252
34215	1253
34227	1254
34244	1255
34300	1256
34314	1257
34350	1258
34377	1259
34443	1260
34460	1261
34501	1262
34539	1263
34588	1264
34597	1265
34600	1266
34636	1267
34740	1268
34752	1269
34798	1270
34801	1271
34864	1272
34902	1273
34994	1274
35030	1275
35050	1276
35081	1277
35089	1278
35090	1279
35142	1280
35148	1281
35179	1282
35181	1283
35185	1284
35197	1285
35231	1286
35240	1287
35243	1288
35273	1289
35320	1290
35334	1291
35381	1292
35408	1293
35513	1294
35518	1295
35532	1296
35610	1297
35618	1298
35631	1299
35684	1300
35704	1301
35793	1302
35818	1303
35826	1304
35836	1305
35857	1306
35859	1307
35909	1308
35918	1309
35921	1310
35953	1311
35998	1312
36003	1313
36043	1314
36103	1315
36113	1316
36130	1317
36135	1318
36153	1319
36157	1320
36200	1321
36262	1322
36299	1323
36307	1324
36326	1325
36327	1326
36403	1327
36441	1328
36486	1329
36488	1330
36541	1331
36554	1332
36568	1333
36606	1334
36609	1335
36613	1336
36638	1337
36656	1338
36662	1339
36673	1340
36693	1341
36701	1342
36715	1343
36749	1344
36792	1345
36811	1346
36817	1347
36836	1348
36839	1349
36907	1350
36961	1351
36973	1352
37003	1353
37030	1354
37051	1355
37074	1356
37075	1357
37085	1358
37147	1359
37168	1360
37183	1361
37208	1362
37235	1363
37244	1364
37282	1365
37293	1366
37310	1367
37311	1368
37361	1369
37400	1370
37437	1371
37493	1372
37512	1373
37538	1374
37556	1375
37567	1376
37573	1377
37584	1378
37594	1379
37605	1380
37623	1381
37644	1382
37654	1383
37689	1384
37710	1385
37712	1386
37803	1387
37817	1388
37839	1389
37841	1390
37874	1391
37905	1392
37929	1393
37950	1394
37957	1395
37961	1396
37974	1397
37989	1398
38005	1399
38023	1400
38034	1401
38136	1402
38148	1403
38176	1404
38253	1405
38262	1406
38273	1407
38281	1408
38296	1409
38353	1410
38367	1411
38389	1412
38482	1413
38493	1414
38524	1415
38556	1416
38559	1417
38590	1418
38612	1419
38654	1420
38660	1421
38661	1422
38703	1423
38722	1424
38726	1425
38755	1426
38762	1427
38780	1428
38781	1429
38789	1430
38802	1431
38832	1432
38924	1433
38933	1434
38956	1435
38987	1436
38994	1437
39001	1438
39027	1439
39087	1440
39106	1441
39133	1442
39134	1443
39145	1444
39147	1445
39159	1446
39195	1447
39241	1448
39281	1449
39325	1450
39345	1451
39353	1452
39372	1453
39396	1454
39400	1455
39453	1456
39467	1457
39484	1458
39487	1459
39488	1460
39502	1461
39513	1462
39523	1463
39527	1464
39536	1465
39563	1466
39602	1467
39616	1468
39626	1469
39646	1470
39678	1471
39705	1472
39723	1473
39766	1474
39773	1475
39862	1476
39888	1477
39974	1478
40068	1479
40199	1480
40254	1481
40299	1482
40316	1483
40330	1484
40350	1485
40360	1486
40415	1487
40432	1488
40446	1489
40479	1490
40511	1491
40546	1492
40559	1493
40563	1494
40602	1495
40640	1496
40647	1497
40698	1498
40772	1499
40795	1500
40798	1501
40889	1502
40914	1503
40919	1504
40922	1505
40943	1506
40958	1507
40995	1508
41052	1509
41057	1510
41080	1511
41084	1512
41086	1513
41123	1514
41135	1515
41177	1516
41278	1517
41315	1518
41351	1519
41364	1520
41378	1521
41429	1522
41449	1523
41455	1524
41557	1525
41585	1526
41586	1527
41589	1528
41596	1529
41602	1530
41634	1531
41645	1532
41721	1533
41738	1534
41757	1535
41760	1536
41781	1537
41792	1538
41796	1539
41831	1540
41841	1541
41854	1542
41894	1543
41897	1544
41911	1545
41945	1546
41980	1547
42007	1548
42025	1549
42093	1550
42112	1551
42114	1552
42123	1553
42130	1554
42180	1555
42246	1556
42254	1557
42256	1558
42257	1559
42274	1560
42323	1561
42339	1562
42346	1563
42352	1564
42367	1565
42369	1566
42372	1567
42384	1568
42390	1569
42410	1570
42450	1571
42458	1572
42573	1573
42597	1574
42611	1575
42651	1576
42739	1577
42776	1578
42780	1579
42798	1580
42803	1581
42841	1582
42845	1583
42852	1584
42923	1585
42981	1586
43004	1587
43005	1588
43006	1589
43011	1590
43021	1591
43052	1592
43157	1593
43246	1594
43275	1595
43282	1596
43359	1597
43407	1598
43436	1599
43481	1600
43503	1601
43579	1602
43593	1603
43619	1604
43681	1605
43803	1606
43842	1607
43852	1608
43910	1609
43962	1610
43970	1611
44091	1612
44130	1613
44190	1614
44290	1615
44296	1616
44297	1617
44307	1618
44320	1619
44375	1620
44389	1621
44413	1622
44438	1623
44470	1624
44472	1625
44535	1626
44595	1627
44611	1628
44702	1629
44718	1630
44727	1631
44768	1632
44824	1633
44837	1634
44842	1635
44845	1636
44852	1637
44893	1638
44906	1639
44920	1640
44932	1641
44949	1642
45002	1643
45064	1644
45075	1645
45113	1646
45114	1647
45184	1648
45208	1649
45218	1650
45231	1651
45282	1652
45302	1653
45305	1654
45315	1655
45340	1656
45369	1657
45383	1658
45391	1659
45416	1660
45435	1661
45460	1662
45470	1663
45471	1664
45507	1665
45526	1666
45530	1667
45539	1668
45557	1669
45584	1670
45666	1671
45683	1672
45707	1673
45765	1674
45778	1675
45779	1676
45901	1677
45911	1678
45935	1679
45981	1680
46003	1681
46006	1682
46017	1683
46154	1684
46184	1685
46222	1686
46258	1687
46269	1688
46392	1689
46394	1690
46398	1691
46436	1692
46443	1693
46445	1694
46544	1695
46579	1696
46591	1697
46654	1698
46663	1699
46706	1700
46817	1701
46824	1702
46892	1703
46904	1704
46909	1705
46928	1706
46956	1707
46987	1708
47030	1709
47037	1710
47052	1711
47075	1712
47077	1713
47088	1714
47118	1715
47128	1716
47133	1717
47215	1718
47243	1719
47254	1720
47276	1721
47293	1722
47316	1723
47339	1724
47359	1725
47376	1726
47392	1727
47430	1728
47512	1729
47581	1730
47605	1731
47608	1732
47609	1733
47614	1734
47776	1735
47786	1736
47831	1737
47856	1738
47894	1739
47922	1740
47929	1741
47971	1742
47975	1743
47987	1744
48017	1745
48025	1746
48037	1747
48046	1748
48149	1749
48156	1750
48213	1751
48217	1752
48243	1753
48268	1754
48307	1755
48355	1756
48357	1757
48371	1758
48382	1759
48468	1760
48494	1761
48519	1762
48526	1763
48579	1764
48595	1765
48718	1766
48725	1767
48743	1768
48753	1769
48787	1770
48828	1771
48970	1772
49109	1773
49154	1774
49155	1775
49166	1776
49182	1777
49212	1778
49277	1779
49324	1780
49334	1781
49373	1782
49404	1783
49422	1784
49423	1785
49460	1786
49514	1787
49531	1788
49553	1789
49556	1790
49634	1791
49668	1792
49695	1793
49741	1794
49743	1795
49776	1796
49792	1797
49827	1798
49842	1799
49858	1800
49868	1801
49889	1802
49900	1803
49933	1804
49980	1805
50011	1806
50034	1807
50073	1808
50092	1809
50110	1810
50129	1811
50132	1812
50143	1813
50157	1814
50165	1815
50204	1816
50205	1817
50225	1818
50231	1819
50450	1820
50459	1821
50530	1822
50559	1823
50560	1824
50596	1825
50601	1826
50612	1827
50636	1828
50650	1829
50681	1830
50711	1831
50714	1832
50730	1833
50749	1834
50764	1835
50798	1836
50809	1837
50823	1838
50832	1839
50849	1840
50859	1841
50895	1842
50914	1843
50916	1844
50946	1845
51062	1846
51071	1847
51093	1848
51094	1849
51100	1850
51124	1851
51165	1852
51210	1853
51224	1854
51252	1855
51286	1856
51350	1857
51359	1858
51364	1859
51373	1860
51375	1861
51386	1862
51403	1863
51415	1864
51440	1865
51449	1866
51450	1867
51521	1868
51665	1869
51676	1870
51742	1871
51759	1872
51777	1873
51793	1874
51803	1875
51807	1876
51840	1877
51856	1878
51877	1879
51883	1880
51913	1881
51919	1882
51924	1883
51926	1884
51941	1885
51990	1886
51992	1887
52011	1888
52060	1889
52065	1890
52130	1891
52141	1892
52159	1893
52199	1894
52320	1895
52350	1896
52364	1897
52414	1898
52420	1899
52425	1900
52446	1901
52531	1902
52584	1903
52606	1904
52616	1905
52631	1906
52635	1907
52804	1908
52807	1909
52847	1910
52851	1911
52853	1912
52887	1913
52917	1914
52963	1915
52968	1916
53046	1917
53057	1918
53059	1919
53069	1920
53095	1921
53127	1922
53140	1923
53143	1924
53174	1925
53177	1926
53220	1927
53256	1928
53278	1929
53342	1930
53350	1931
53381	1932
53400	1933
53418	1934
53420	1935
53456	1936
53502	1937
53577	1938
53590	1939
53605	1940
53609	1941
53660	1942
53664	1943
53729	1944
53790	1945
53822	1946
53846	1947
53944	1948
53950	1949
53988	1950
54043	1951
54081	1952
54113	1953
54118	1954
54145	1955
54205	1956
54206	1957
54218	1958
54222	1959
54290	1960
54292	1961
54335	1962
54431	1963
54453	1964
54497	1965
54511	1966
54561	1967
54578	1968
54589	1969
54622	1970
54624	1971
54652	1972
54812	1973
54828	1974
54842	1975
54889	1976
54898	1977
54907	1978
54917	1979
54943	1980
54968	1981
54997	1982
55014	1983
55021	1984
55023	1985
55142	1986
55156	1987
55173	1988
55178	1989
55180	1990
55184	1991
55187	1992
55270	1993
55272	1994
55324	1995
55347	1996
55351	1997
55356	1998
55399	1999
55487	2000
55490	2001
55492	2002
55511	2003
55537	2004
55559	2005
55607	2006
55631	2007
55700	2008
55720	2009
55734	2010
55751	2011
55760	2012
55850	2013
55858	2014
55870	2015
55892	2016
55927	2017
56066	2018
56081	2019
56157	2020
56201	2021
56213	2022
56215	2023
56271	2024
56272	2025
56307	2026
56341	2027
56391	2028
56399	2029
56425	2030
56442	2031
56447	2032
56467	2033
56472	2034
56496	2035
56554	2036
56608	2037
56625	2038
56731	2039
56803	2040
56804	2041
56856	2042
56874	2043
56884	2044
56905	2045
56917	2046
56959	2047
56985	2048
57002	2049
57006	2050
57013	2051
57032	2052
57039	2053
57073	2054
57105	2055
57109	2056
57168	2057
57234	2058
57235	2059
57255	2060
57267	2061
57294	2062
57304	2063
57354	2064
57369	2065
57379	2066
57395	2067
57402	2068
57562	2069
57686	2070
57725	2071
57838	2072
57885	2073
57920	2074
57959	2075
57970	2076
57976	2077
57989	2078
57990	2079
58009	2080
58062	2081
58067	2082
58077	2083
58080	2084
58133	2085
58142	2086
58154	2087
58156	2088
58180	2089
58191	2090
58194	2091
58224	2092
58231	2093
58255	2094
58264	2095
58290	2096
58297	2097
58298	2098
58340	2099
58342	2100
58351	2101
58363	2102
58453	2103
58456	2104
58458	2105
58497	2106
58516	2107
58522	2108
58529	2109
58594	2110
58595	2111
58612	2112
58708	2113
58709	2114
58756	2115
58792	2116
58861	2117
58911	2118
58961	2119
59034	2120
59040	2121
59059	2122
59079	2123
59102	2124
59172	2125
59189	2126
59206	2127
59209	2128
59241	2129
59254	2130
59267	2131
59269	2132
59305	2133
59390	2134
59434	2135
59438	2136
59463	2137
59500	2138
59504	2139
59524	2140
59534	2141
59551	2142
59554	2143
59596	2144
59604	2145
59616	2146
59727	2147
59734	2148
59770	2149
59808	2150
59829	2151
59898	2152
59912	2153
59967	2154
59971	2155
59994	2156
60004	2157
60015	2158
60028	2159
60031	2160
60042	2161
60050	2162
60067	2163
60071	2164
60081	2165
60098	2166
60138	2167
60168	2168
60193	2169
60229	2170
60244	2171
60263	2172
60277	2173
60287	2174
60307	2175
60319	2176
60337	2177
60358	2178
60427	2179
60445	2180
60464	2181
60521	2182
60523	2183
60546	2184
60569	2185
60586	2186
60618	2187
60621	2188
60627	2189
60633	2190
60672	2191
60676	2192
60707	2193
60797	2194
60838	2195
60850	2196
60858	2197
60977	2198
61028	2199
61038	2200
61042	2201
61049	2202
61189	2203
61211	2204
61257	2205
61259	2206
61307	2207
61343	2208
61408	2209
61415	2210
61427	2211
61471	2212
61509	2213
61520	2214
61524	2215
61545	2216
61619	2217
61647	2218
61668	2219
61759	2220
61842	2221
61854	2222
61878	2223
61899	2224
61901	2225
61910	2226
61982	2227
62009	2228
62078	2229
62172	2230
62239	2231
62246	2232
62272	2233
62303	2234
62316	2235
62348	2236
62378	2237
62410	2238
62464	2239
62471	2240
62558	2241
62575	2242
62643	2243
62662	2244
62688	2245
62689	2246
62716	2247
62755	2248
62777	2249
62785	2250
62844	2251
62862	2252
62881	2253
62887	2254
62891	2255
62895	2256
62909	2257
62932	2258
62958	2259
62966	2260
62968	2261
63004	2262
63033	2263
63038	2264
63114	2265
63166	2266
63243	2267
63246	2268
63253	2269
63294	2270
63323	2271
63353	2272
63389	2273
63394	2274
63452	2275
63510	2276
63552	2277
63595	2278
63598	2279
63625	2280
63714	2281
63721	2282
63744	2283
63765	2284
63849	2285
63854	2286
63865	2287
63866	2288
63918	2289
63923	2290
63937	2291
63938	2292
63956	2293
63970	2294
63976	2295
64015	2296
64047	2297
64075	2298
64076	2299
64109	2300
64126	2301
64183	2302
64185	2303
64186	2304
64210	2305
64220	2306
64241	2307
64247	2308
64249	2309
64258	2310
64270	2311
64316	2312
64333	2313
64358	2314
64409	2315
64429	2316
64432	2317
64436	2318
64440	2319
64476	2320
64504	2321
64595	2322
64629	2323
64641	2324
64679	2325
64763	2326
64784	2327
64800	2328
64803	2329
64806	2330
64819	2331
64874	2332
64946	2333
65003	2334
65021	2335
65032	2336
65038	2337
65098	2338
65130	2339
65145	2340
65191	2341
65200	2342
65206	2343
65208	2344
65228	2345
65238	2346
65244	2347
65258	2348
65334	2349
65370	2350
65377	2351
65401	2352
65453	2353
65467	2354
65469	2355
65471	2356
65484	2357
65584	2358
65730	2359
65735	2360
65752	2361
65769	2362
65791	2363
65817	2364
65837	2365
65913	2366
65921	2367
66073	2368
66088	2369
66106	2370
66129	2371
66178	2372
66183	2373
66323	2374
66370	2375
66371	2376
66428	2377
66443	2378
66477	2379
66483	2380
66517	2381
66523	2382
66556	2383
66574	2384
66640	2385
66680	2386
66765	2387
66797	2388
66823	2389
66841	2390
66842	2391
66878	2392
66942	2393
66956	2394
66964	2395
67025	2396
67085	2397
67174	2398
67187	2399
67198	2400
67270	2401
67298	2402
67322	2403
67332	2404
67351	2405
67354	2406
67358	2407
67364	2408
67370	2409
67371	2410
67375	2411
67376	2412
67397	2413
67403	2414
67404	2415
67415	2416
67422	2417
67442	2418
67465	2419
67511	2420
67515	2421
67542	2422
67544	2423
67547	2424
67575	2425
67591	2426
67627	2427
67628	2428
67630	2429
67636	2430
67663	2431
67704	2432
67782	2433
67785	2434
67796	2435
67840	2436
67885	2437
67886	2438
67896	2439
67898	2440
67910	2441
68000	2442
68004	2443
68014	2444
68050	2445
68067	2446
68081	2447
68127	2448
68128	2449
68184	2450
68185	2451
68249	2452
68256	2453
68308	2454
68341	2455
68373	2456
68383	2457
68429	2458
68436	2459
68476	2460
68511	2461
68528	2462
68537	2463
68555	2464
68568	2465
68581	2466
68627	2467
68690	2468
68760	2469
68768	2470
68771	2471
68786	2472
68846	2473
68887	2474
68891	2475
68943	2476
68964	2477
68984	2478
68998	2479
69023	2480
69032	2481
69042	2482
69056	2483
69078	2484
69156	2485
69188	2486
69211	2487
69232	2488
69252	2489
69310	2490
69335	2491
69355	2492
69378	2493
69389	2494
69405	2495
69466	2496
69499	2497
69554	2498
69575	2499
69648	2500
69649	2501
69684	2502
69697	2503
69721	2504
