477,480,0
477,114,0
478,482,8
480,376,7
481,10,10
481,681,9
481,356,0
481,75,9
481,437,0
481,103,0
481,1332,0
481,1024,0
481,5103,7
481,489,0
481,1323,0
481,487,0
481,465,8
481,5,0
481,451,8
482,1061,6
482,10,8
482,745,0
482,103,0
482,275,0
482,490,0
482,1334,0
482,1335,0
482,1336,9
482,1110,7
482,269,3
484,901,8
485,1061,0
485,10,9
485,1358,0
485,356,0
485,191,0
485,12,0
485,1345,0
485,1230,0
485,437,9
485,103,7
485,81,0
485,1351,0
485,464,0
485,624,7
485,249,0
485,1371,8
485,750,0
485,8,6
485,349,0
485,1344,0
485,438,9
485,1349,0
485,451,0
486,349,0
486,17,5
487,496,0
492,355,8
494,505,8
494,504,8
494,506,0
497,290,10
499,510,0
504,514,0
505,732,0
505,1374,8
506,496,0
507,516,0
510,519,8
512,523,0
512,177,10
513,178,0
513,175,0
513,525,0
513,65,0
513,526,0
514,81,8
515,454,9
516,1108,0
520,529,9
520,531,0
522,445,5
522,533,0
524,535,8
526,275,0
528,68,0
529,539,7
531,543,10
534,702,0
534,5,6
536,1196,7
536,1375,0
536,1378,0
536,1377,0
536,1376,0
536,15,0
536,105,0
536,618,8
536,117,6
536,5,0
536,451,0
536,557,9
538,394,10
538,1396,8
538,643,0
538,1024,0
538,445,0
538,599,0
538,666,0
538,349,0
538,1392,0
538,1389,0
538,5,0
538,557,0
539,558,9
541,561,6
544,564,0
547,10,9
547,103,0
547,1398,9
547,431,10
547,568,7
548,385,0
548,1402,0
548,558,9
548,5,0
549,349,0
550,539,10
554,1061,0
554,72,0
554,10,7
554,12,0
554,1449,7
554,467,0
554,1451,0
554,351,0
554,385,0
554,422,6
554,81,0
554,275,0
554,1418,0
554,594,0
554,7,0
554,172,9
554,431,10
554,690,0
554,845,0
554,262,0
554,405,0
554,1423,0
554,413,7
554,355,10
554,160,0
554,269,0
554,95,0
555,437,7
556,578,6
557,149,6
557,579,0
557,582,6
557,580,0
561,5,0
564,393,9
566,591,0
567,5,0
568,592,0
569,594,9
569,487,0
569,413,0
572,599,8
573,422,0
574,346,10
576,601,0
578,10,9
579,64,0
580,5,0
583,763,8
584,533,0
585,349,4
587,609,8
587,529,5
587,1460,7
587,8,9
587,1458,0
590,385,9
590,564,9
594,73,0
594,82,8
595,618,0
599,543,8
599,624,0
599,8,0
599,269,8
599,451,0
600,1061,0
600,1470,9
600,627,10
600,106,10
600,6,2
600,626,10
600,1466,10
600,506,10
600,238,10
600,564,0
600,1468,10
600,1467,10
601,24,6
605,631,0
606,578,7
607,1472,0
610,376,8
611,1474,8
611,633,9
611,356,9
611,266,0
611,1477,0
611,634,0
611,62,0
611,1475,0
611,8,10
611,349,6
611,1110,0
611,455,0
612,110,0
613,636,0
613,290,10
613,533,0
613,90,0
613,349,0
613,413,5
614,641,9
615,643,0
616,644,7
617,645,0
617,1486,0
617,110,0
617,1488,0
617,1489,0
617,310,0
617,580,0
617,3900,0
618,431,10
619,651,5
619,290,0
619,539,0
621,5,2
622,265,0
622,349,8
622,431,0
623,5,3
624,10,10
624,626,9
624,105,7
624,618,8
624,850,0
627,467,0
627,351,0
627,445,0
627,763,0
627,1493,0
630,1093,8
630,5,0
632,662,0
635,5,0
636,204,0
636,666,0
637,5,1
638,90,0
640,10,0
640,1506,10
640,290,10
640,1024,8
640,1156,7
640,8,0
640,77,0
640,5,0
641,5,0
642,673,9
642,251,0
642,678,9
642,672,0
642,380,0
643,356,0
644,679,0
644,213,0
644,690,0
644,845,0
645,681,0
645,1516,0
645,506,0
645,1468,0
646,10,9
646,259,0
648,1518,0
650,299,0
650,103,0
650,95,0
652,689,8
652,160,10
653,2616,7
653,1539,0
653,1334,0
653,1335,0
653,151,0
653,114,0
653,854,0
653,126,0
653,692,0
653,691,0
653,268,0
653,690,0
653,845,0
653,846,0
653,969,0
653,970,0
653,972,0
653,727,0
654,349,0
654,95,0
660,5,0
662,103,0
663,592,8
664,1545,0
664,702,0
664,451,0
664,703,0
665,103,7
666,704,6
668,5,0
669,707,0
670,5,0
674,523,0
674,793,10
674,1644,7
674,717,0
675,8,0
676,5,0
678,631,8
678,720,0
678,110,0
678,395,0
679,5,7
680,519,3
680,445,0
680,533,0
680,717,7
680,1546,7
680,91,5
683,5,0
685,727,10
685,1553,6
687,5,0
688,730,0
689,510,9
690,645,0
690,90,0
690,114,0
691,445,0
691,732,0
691,539,0
691,1556,5
694,881,0
694,1564,0
694,1282,8
694,1560,0
694,114,9
694,582,0
694,65,8
694,268,0
694,1235,0
694,120,0
694,526,0
694,1086,0
694,5,0
695,740,2
696,5,0
697,389,9
698,743,0
698,742,0
698,413,10
699,763,0
700,745,7
701,845,9
701,196,0
701,5,0
703,356,9
703,8,10
706,288,0
706,750,0
706,1570,0
709,5,0
713,763,7
714,1071,0
714,643,0
714,90,0
714,8,7
714,1581,0
714,56,0
714,438,8
714,53,0
714,1578,0
715,5,3
717,5,0
719,130,8
719,767,10
719,806,4
719,740,9
719,326,7
720,5,3
722,651,0
722,63,0
722,5,0
724,5,0
725,349,0
727,772,5
727,774,5
732,5,0
737,273,0
738,482,0
738,172,8
738,5,0
741,385,0
742,288,0
745,793,6
746,389,9
748,795,9
749,796,7
754,5,0
755,802,6
756,349,0
757,103,8
759,240,5
759,5,1
760,265,8
760,805,0
760,413,8
760,5,0
761,539,10
762,806,8
773,819,7
776,823,9
778,827,8
779,582,0
782,5,1
784,1093,0
784,1643,0
784,12,0
784,935,0
784,103,0
784,1310,0
784,1613,0
784,1518,10
784,519,0
784,1646,0
784,1645,0
784,265,0
784,1657,0
784,480,0
784,249,0
784,1335,0
784,1622,0
784,482,0
784,105,0
784,349,0
784,836,0
784,117,0
784,7,0
784,942,0
784,1644,0
784,1653,0
784,1124,0
784,1652,0
784,32,0
784,717,0
784,730,0
784,496,0
784,1165,0
784,862,0
784,1662,0
784,125,0
784,866,10
785,837,7
785,359,10
785,945,0
786,750,5
788,634,0
789,105,3
790,121,7
790,1061,0
790,4617,8
790,130,0
790,72,8
790,1840,9
790,24,0
790,543,7
790,10,9
790,631,5
790,1876,0
790,240,9
790,1272,0
790,237,5
790,681,6
790,853,0
790,4810,0
790,1516,6
790,1093,8
790,633,10
790,236,0
790,1211,8
790,356,0
790,259,5
790,288,0
790,1643,10
790,358,0
790,394,8
790,12,8
790,2423,10
790,329,7
790,1449,0
790,2439,0
790,73,0
790,231,8
790,351,8
790,601,10
790,393,0
790,643,10
790,645,8
790,3579,10
790,1174,8
790,266,0
790,346,10
790,651,0
790,385,9
790,75,0
790,103,0
790,3169,0
790,529,0
790,470,5
790,454,0
790,523,10
790,81,0
790,1821,0
790,579,6
790,889,5
790,4030,4
790,4926,7
790,3214,6
790,525,6
790,177,8
790,627,0
790,1805,5
790,163,10
790,1752,0
790,1332,8
790,275,7
790,106,9
790,1142,0
790,1835,10
790,490,0
790,1024,3
790,1518,9
790,767,9
790,918,0
790,624,8
790,519,7
790,1755,7
790,445,8
790,599,0
790,533,9
790,793,0
790,894,5
790,3172,0
790,763,5
790,1646,0
790,62,0
790,1645,0
790,6,10
790,1271,9
790,558,10
790,2580,8
790,673,0
790,4245,7
790,666,9
790,2891,0
790,265,4
790,1375,0
790,592,6
790,578,8
790,1852,0
790,90,7
790,433,8
790,184,0
790,1046,7
790,2256,6
790,3436,0
790,1460,8
790,249,9
790,321,10
790,626,0
790,3143,0
790,1418,9
790,535,7
790,867,10
790,1622,0
790,937,0
790,2233,5
790,151,8
790,1560,0
790,594,9
790,806,0
790,1398,7
790,8,0
790,349,10
790,1869,10
790,836,7
790,4864,0
790,359,7
790,114,0
790,126,0
790,805,10
790,3261,4
790,1794,6
790,1809,0
790,5047,0
790,510,9
790,3836,0
790,2255,9
790,18,8
790,505,6
790,65,7
790,850,8
790,1727,8
790,3071,0
790,662,8
790,1008,4
790,2257,8
790,1545,10
790,3561,0
790,1344,8
790,506,7
790,489,0
790,5037,0
790,717,0
790,487,0
790,1235,0
790,732,5
790,120,6
790,110,7
790,395,6
790,3719,10
790,213,3
790,845,0
790,968,0
790,973,9
790,2912,0
790,972,8
790,2899,0
790,1732,5
790,465,0
790,164,7
790,2244,0
790,1867,3
790,539,0
790,730,9
790,496,0
790,289,0
790,689,0
790,940,0
790,1110,10
790,413,6
790,1662,0
790,872,7
790,1489,9
790,2814,7
790,1860,9
790,1056,8
790,568,10
790,1374,8
790,68,6
790,269,8
790,3523,0
790,702,8
790,400,10
790,95,9
790,3844,7
790,2789,8
790,1845,10
790,1058,10
790,1759,9
790,140,0
790,2349,7
790,2223,8
790,727,7
790,580,8
790,36,8
790,866,8
790,5,6
790,795,6
790,451,0
790,396,0
790,557,6
790,2559,0
790,1801,0
790,1302,8
790,2510,7
790,4516,6
790,1208,8
790,4528,5
790,2375,0
790,3003,8
790,2297,0
790,1838,0
790,2104,0
790,564,8
790,703,8
792,5,0
794,845,0
794,405,0
794,846,0
794,434,0
796,24,7
796,767,9
796,850,8
798,853,0
798,346,9
798,854,7
798,283,0
798,5,0
799,313,8
802,5,8
803,860,8
804,862,0
805,863,0
805,5,0
807,867,8
807,8,0
807,866,8
807,5,0
810,5,0
811,872,0
812,4106,0
812,5,2
814,533,0
815,72,8
816,529,0
816,90,0
817,881,3
817,525,10
818,385,8
819,5,0
821,884,8
823,72,0
824,888,10
824,889,10
825,5,7
826,5,10
827,890,7
828,578,7
829,5,0
832,894,0
835,455,8
836,592,4
838,5,0
839,898,0
839,901,6
839,65,5
841,1272,0
841,329,0
841,1449,0
841,1741,9
841,422,7
841,1729,0
841,1752,0
841,519,0
841,1755,0
841,445,0
841,533,0
841,139,0
841,860,7
841,151,0
841,1727,0
841,330,0
841,1732,0
841,56,0
841,1110,0
841,1740,0
841,1759,0
841,866,10
841,283,0
843,1774,9
846,918,0
851,24,0
858,437,7
858,594,4
858,8,8
858,506,5
859,7,10
860,434,0
860,774,0
862,5,0
863,935,0
864,349,8
865,937,0
867,349,8
868,82,0
869,198,8
869,391,9
869,523,0
869,149,9
869,579,5
869,1270,10
869,1729,9
869,1780,10
869,163,10
869,940,8
869,1775,9
872,942,3
874,5,0
875,945,10
875,199,10
876,3996,0
876,167,0
876,1546,0
877,5,6
878,198,0
878,391,0
878,149,0
878,8,0
878,5,0
879,854,9
880,950,0
880,951,0
882,953,8
883,954,5
884,95,0
885,290,0
886,955,5
887,5,9
890,212,0
893,8,0
893,349,0
893,1794,0
893,395,9
893,465,0
893,298,0
894,356,6
894,679,2
897,514,7
898,125,7
902,5,4
903,213,7
903,434,8
903,969,8
903,968,5
903,971,9
903,970,9
903,973,7
903,972,4
903,967,9
903,772,6
903,774,6
904,18,0
906,1061,7
906,898,0
906,631,0
906,1196,0
906,1198,0
906,1179,0
906,651,0
906,198,8
906,391,7
906,149,8
906,579,8
906,1729,0
906,1780,8
906,1805,0
906,163,7
906,1752,8
906,275,0
906,106,0
906,519,0
906,445,0
906,599,6
906,533,0
906,793,0
906,105,0
906,1809,8
906,117,0
906,510,7
906,18,7
906,1810,6
906,1344,0
906,772,5
906,91,7
906,400,0
906,1801,0
907,1815,0
907,1814,0
907,91,7
908,5,0
911,5,0
912,568,8
915,5,0
917,995,8
918,836,5
919,1821,10
919,7,10
921,5,0
923,1351,0
923,998,0
923,717,0
923,1824,0
924,395,7
925,529,0
925,8,0
926,5,0
927,5,1
929,8,8
929,5,0
930,90,8
933,1008,8
935,1010,8
936,5,0
937,5,0
939,1012,0
941,601,0
941,691,0
943,1014,6
947,231,0
948,5,0
951,242,0
952,5,0
954,487,0
955,1835,0
955,32,6
955,395,0
955,5,0
956,1024,9
958,1840,0
958,10,0
958,1027,0
958,651,8
958,103,0
958,523,0
958,149,0
958,349,4
958,1084,8
958,1841,0
958,1028,8
958,2170,0
958,1110,0
958,63,0
958,269,0
958,400,0
958,95,0
958,1838,0
960,1844,10
960,1845,10
961,151,9
961,5,8
963,898,0
963,12,0
963,1847,0
963,467,0
963,351,0
963,533,0
963,894,0
963,678,0
963,1852,0
963,381,0
963,1849,0
963,65,0
963,1010,0
963,1653,0
963,487,0
963,330,0
963,772,0
963,1493,0
965,141,0
966,349,9
969,128,0
972,1334,0
972,62,0
975,1014,9
976,7,0
980,1110,0
980,1860,8
982,240,0
982,114,0
982,1867,0
984,1869,10
985,672,0
989,1876,0
989,591,0
989,1374,0
991,329,8
992,5,0
993,5,0
994,1344,0
995,1882,8
1002,329,0
1004,1358,0
1004,288,0
1004,651,0
1004,75,0
1004,1899,0
1004,951,0
1004,1460,0
1004,1371,0
1004,8,0
1004,1727,0
1004,942,8
1004,1581,0
1004,213,0
1004,690,0
1004,355,0
1004,77,9
1005,1933,0
1005,1931,0
1005,1794,0
1005,5,0
1006,5,0
1008,5,8
1012,1477,0
1012,238,0
1013,288,7
1014,5,0
1016,889,7
1018,103,8
1018,275,9
1022,10,0
1022,853,9
1022,393,0
1022,1301,0
1022,244,0
1023,1301,0
1024,125,0
1027,375,5
1028,6,0
1028,1271,5
1028,951,0
1028,836,7
1028,114,0
1028,854,0
1028,126,0
1028,692,0
1028,1794,0
1028,884,0
1028,326,0
1031,349,0
1035,795,0
1036,103,0
1037,237,0
1037,1994,0
1037,5,0
1037,42,0
1039,5,0
1040,2000,9
1043,10,9
1043,275,6
1045,514,7
1046,413,0
1048,2009,0
1049,5,0
1050,10,7
1050,351,0
1050,1336,0
1050,349,0
1050,1010,0
1050,1545,0
1050,2011,0
1050,95,9
1054,275,0
1054,1375,4
1054,1377,4
1055,24,9
1056,2020,0
1056,5,0
1058,5,0
1059,56,0
1059,5,0
1060,2029,10
1062,702,7
1063,529,8
1065,273,8
1065,5,5
1068,5,0
1070,745,8
1072,103,0
1072,2042,0
1075,8,0
1077,866,0
1078,745,5
1078,5,0
1079,10,9
1081,225,9
1083,266,0
1085,2064,9
1086,203,0
1089,24,0
1089,631,0
1089,802,0
1089,429,10
1089,1358,0
1089,356,0
1089,1847,0
1089,467,0
1089,1130,0
1089,103,3
1089,881,10
1089,81,0
1089,1332,8
1089,1646,0
1089,1645,0
1089,6,0
1089,1271,0
1089,433,0
1089,184,0
1089,2233,0
1089,805,0
1089,1010,0
1089,1101,0
1089,489,0
1089,431,0
1089,1110,0
1089,1578,0
1089,5,0
1089,2104,0
1090,10,10
1094,10,0
1096,348,5
1097,275,10
1097,355,8
1098,1130,0
1098,266,0
1098,894,0
1098,251,0
1098,678,0
1098,672,0
1098,514,0
1105,702,7
1106,5,0
1107,1061,0
1107,234,0
1107,2247,0
1107,237,0
1107,2261,0
1107,853,0
1107,2206,0
1107,358,0
1107,2124,0
1107,12,8
1107,1451,0
1107,601,0
1107,1396,10
1107,643,8
1107,645,0
1107,103,0
1107,1486,0
1107,1311,0
1107,391,0
1107,881,0
1107,1470,0
1107,389,0
1107,1402,0
1107,519,0
1107,599,0
1107,2293,0
1107,763,0
1107,2245,0
1107,2256,0
1107,348,0
1107,1335,0
1107,1933,0
1107,2233,0
1107,2253,0
1107,1849,0
1107,1560,0
1107,594,0
1107,8,0
1107,349,0
1107,854,0
1107,126,0
1107,1084,0
1107,742,0
1107,2255,0
1107,662,0
1107,1008,0
1107,1010,0
1107,1810,0
1107,2257,9
1107,717,0
1107,262,0
1107,846,5
1107,2238,5
1107,971,0
1107,1423,0
1107,2162,0
1107,2244,0
1107,2170,0
1107,1546,0
1107,496,0
1107,774,0
1107,2290,9
1107,1086,5
1107,91,8
1107,2280,8
1107,68,6
1107,269,0
1107,95,7
1107,2223,0
1107,727,0
1107,1392,0
1107,5,0
1107,557,0
1107,2227,0
1108,1374,4
1111,284,0
1114,102,5
1115,5405,0
1115,10,0
1115,1847,10
1115,467,0
1115,1014,0
1115,351,0
1115,1486,0
1115,177,0
1115,2245,0
1115,578,0
1115,3505,0
1115,1046,0
1115,510,0
1115,120,0
1115,2762,0
1115,1374,0
1115,36,0
1115,2297,0
1117,24,9
1118,8,0
1118,1869,0
1118,1344,0
1118,5,0
1118,2303,0
1119,103,9
1121,123,0
1121,304,0
1121,531,0
1121,1010,9
1121,489,9
1122,32,3
1125,2342,0
1127,918,8
1127,5,0
1128,290,8
1128,2352,10
1128,455,9
1128,2349,10
1133,81,7
1133,90,6
1135,8,6
1136,1539,0
1136,396,0
1137,845,0
1138,5,0
1139,321,0
1139,796,7
1143,1027,0
1143,901,7
1143,2124,9
1143,1282,6
1143,1560,0
1143,2376,0
1143,1652,8
1143,5,0
1143,2375,0
1145,72,0
1148,1396,7
1150,1882,0
1152,240,7
1154,56,8
1155,5,0
1158,951,5
1160,2387,0
1160,2385,0
1160,1024,0
1160,806,2
1160,704,8
1160,1860,0
1161,1809,0
1162,1814,0
1163,1486,0
1164,2395,9
1164,1553,8
1165,5,0
1166,467,8
1166,643,0
1166,265,0
1166,1933,0
1166,679,0
1166,732,0
1167,951,8
1168,5,0
1169,103,4
1170,2406,0
1170,774,0
1171,1418,0
1172,220,7
1173,2416,10
1173,236,0
1173,349,5
1173,1344,5
1173,5,0
1175,81,0
1175,793,0
1177,845,1
1178,12,0
1178,400,0
1178,2418,10
1179,1028,0
1184,5,0
1185,1272,0
1185,2423,0
1185,1014,6
1185,539,0
1186,1371,8
1190,5,0
1193,2439,0
1194,935,0
1195,5,0
1196,1622,0
1196,2440,0
1197,393,6
1199,400,0
1200,918,10
1201,265,9
1202,8,0
1203,2443,0
1204,5,0
1207,396,0
1210,1061,0
1210,1560,0
1210,2376,8
1215,1643,0
1215,1493,5
1216,5,6
1217,5,0
1218,62,7
1221,451,6
1226,396,5
1230,2462,10
1231,645,8
1231,1230,7
1231,6,4
1231,2257,0
1234,490,10
1235,2280,5
1236,95,5
1237,329,8
1237,533,9
1237,2487,7
1237,2485,8
1237,395,0
1237,1392,0
1237,5,0
1239,5,0
1240,763,5
1241,2489,10
1243,5,0
1245,2496,0
1248,2497,0
1248,90,8
1248,2498,0
1250,1211,10
1252,248,9
1253,802,0
1254,601,6
1255,275,0
1256,117,0
1257,1775,0
1260,643,5
1261,8,9
1262,17,0
1263,2510,10
1264,451,0
1266,1477,0
1266,2513,0
1266,644,0
1266,2244,0
1266,1294,0
1266,95,0
1267,266,9
1267,268,0
1267,220,10
1268,68,0
1270,467,0
1270,2529,8
1270,445,5
1270,763,0
1270,678,6
1270,854,7
1270,890,0
1276,5,0
1277,1470,0
1277,1332,0
1277,1377,0
1277,1336,0
1277,15,0
1277,226,0
1277,160,0
1278,269,0
1281,496,6
1282,2544,8
1284,1840,8
1284,5,0
1286,8,9
1288,601,8
1288,578,0
1288,164,9
1288,1374,0
1288,269,9
1288,5,0
1290,10,3
1291,1211,0
1291,213,0
1291,690,0
1291,845,0
1291,440,0
1291,405,0
1291,846,0
1291,434,0
1291,969,0
1291,971,0
1291,970,0
1291,1423,0
1291,973,0
1291,1110,0
1291,2551,0
1292,273,6
1292,1752,0
1292,1334,0
1292,533,0
1293,2559,8
1294,5,2
1295,2560,0
1295,110,8
1296,290,9
1296,8,0
1296,349,0
1296,284,7
1296,285,7
1296,283,7
1297,898,0
1297,568,8
1298,2565,0
1298,519,0
1298,1653,0
1298,5,0
1299,381,5
1300,455,7
1304,539,0
1305,90,0
1307,898,0
1307,2580,7
1307,2238,0
1309,506,0
1310,103,9
1314,5,6
1317,774,0
1318,90,0
1320,62,0
1321,275,8
1321,506,0
1324,356,6
1324,103,8
1324,289,8
1324,269,6
1324,17,9
1327,580,10
1334,2443,9
1335,1849,8
1336,10,6
1336,451,8
1342,767,0
1342,955,8
1343,400,0
1345,5,0
1347,2616,0
1348,5,0
1349,2618,0
1350,395,0
1351,81,8
1352,269,0
1353,601,7
1353,1351,7
1353,6,0
1354,8,8
1355,5,0
1357,10,0
1359,24,8
1359,2416,0
1359,356,0
1359,1345,0
1359,1741,0
1359,75,0
1359,103,0
1359,1289,0
1359,1486,0
1359,81,0
1359,763,0
1359,2256,0
1359,8,8
1359,114,0
1359,854,0
1359,1344,0
1359,1349,7
1359,269,0
1359,1845,0
1359,451,0
1360,17,0
1361,1613,0
1361,6,0
1361,5,5
1362,164,7
1362,2712,0
1363,269,6
1364,8,0
1365,1477,0
1367,381,0
1373,1418,5
1374,342,0
1375,1838,0
1376,1518,10
1376,1460,0
1376,1581,0
1376,5,0
1377,2660,10
1378,5,0
1379,330,0
1382,2303,0
1383,1056,0
1384,12,0
1384,894,0
1384,139,0
1384,349,0
1385,313,0
1385,618,0
1385,1809,0
1385,727,0
1385,5,0
1387,5,0
1390,81,8
1390,260,0
1390,5,3
1391,103,8
1393,10,0
1393,1741,0
1393,2342,0
1393,5,0
1394,385,0
1396,5,0
1400,819,8
1401,349,0
1401,1545,0
1401,5,0
1401,451,6
1404,1840,5
1405,106,0
1405,937,0
1405,95,0
1407,631,0
1407,1375,0
1407,1460,0
1407,349,0
1407,2042,0
1407,689,0
1407,238,10
1407,5,0
1408,5,0
1410,102,8
1412,482,0
1414,618,7
1415,240,9
1418,5,0
1420,1824,0
1421,304,7
1429,10,0
1429,5,3
1430,707,7
1430,2711,6
1431,866,7
1432,2349,4
1433,2712,10
1435,1539,0
1436,24,0
1436,2406,8
1437,5,0
1438,631,0
1439,5,0
1440,196,0
1441,2618,8
1442,2720,0
1443,103,7
1452,5,0
1453,5,0
1455,346,0
1455,5,0
1456,240,8
1456,1613,8
1459,1207,9
1460,539,8
1461,8,8
